token_addr_idx,timestamp,block_number,tx_hash,tx_from,tx_to,evt_idx,evt_type,evt_log,token0,token1,reserve0,reserve1,lp_total_supply,evt_removed
1,2023-08-04 06:29:11+00:00,17839839,0x81dc2ea76b5f770148977be6cf796c2c1e23b0a6d9c86951e68ab3e5b5521c9d,0x2c02Bec8e88D6bDa1d849701Cd006c069fc028e2,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,148,Swap,"{'amount0In': 0.0, 'amount1In': 0.53, 'amount0Out': 124436.02097880605, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11018291.286086045,47.318504266560886,21953.69667241697,False
1,2023-08-04 06:32:47+00:00,17839857,0x517526a1e3c4b92d403e3a4a6662085863f80c9b813821b4039223913a35dc54,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,212,Sync,"{'reserve0': 10813687.205976194, 'reserve1': 48.21650426656089}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10813687.205976194,48.21650426656089,21953.69667241697,False
1,2023-08-04 06:32:47+00:00,17839857,0x517526a1e3c4b92d403e3a4a6662085863f80c9b813821b4039223913a35dc54,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,213,Swap,"{'amount0In': 0.0, 'amount1In': 0.898, 'amount0Out': 204604.08010985042, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10813687.205976194,48.21650426656089,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0x53565f54e8550f30fed6329bcda1ec5de16e524035a6853b94bab141cdfd4f1b,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,8,Sync,"{'reserve0': 10775558.42576846, 'reserve1': 48.38762936149998}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10775558.42576846,48.38762936149998,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0x53565f54e8550f30fed6329bcda1ec5de16e524035a6853b94bab141cdfd4f1b,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,9,Swap,"{'amount0In': 0.0, 'amount1In': 0.17112509493909914, 'amount0Out': 38128.78020773558, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10775558.42576846,48.38762936149998,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0xfdc68f7222cafacd1d0283baac5231e9fbc43267488734efbe5cfffeec1588d7,0x8c43cbd09dA5AbeC964d51D8c37bFcD56A249b21,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,19,Sync,"{'reserve0': 10622351.10941338, 'reserve1': 49.087629361499985}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10622351.10941338,49.087629361499985,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0xfdc68f7222cafacd1d0283baac5231e9fbc43267488734efbe5cfffeec1588d7,0x8c43cbd09dA5AbeC964d51D8c37bFcD56A249b21,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,20,Swap,"{'amount0In': 0.0, 'amount1In': 0.7, 'amount0Out': 153207.3163550782, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10622351.10941338,49.087629361499985,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0x814bbce5e0689206e2023307aaae2e596c783db9297982bc0d60318fcda91b11,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,28,Sync,"{'reserve0': 10660479.88933964, 'reserve1': 48.912585044478774}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10660479.88933964,48.912585044478774,21953.69667241697,False
1,2023-08-04 06:36:11+00:00,17839874,0x814bbce5e0689206e2023307aaae2e596c783db9297982bc0d60318fcda91b11,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,29,Swap,"{'amount0In': 38128.779926260606, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.17504431702120857}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10660479.88933964,48.912585044478774,21953.69667241697,False
1,2023-08-04 06:40:35+00:00,17839896,0x8edb02d79a42face867375ebfb577968ad479ae80370ea3ed8618b6bbbea5eb4,0x816838F2E83B821F2552162204944C433831ff47,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,31,Sync,"{'reserve0': 10730479.88933964, 'reserve1': 48.5944561115201}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10730479.88933964,48.5944561115201,21953.69667241697,False
1,2023-08-04 06:40:35+00:00,17839896,0x8edb02d79a42face867375ebfb577968ad479ae80370ea3ed8618b6bbbea5eb4,0x816838F2E83B821F2552162204944C433831ff47,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32,Swap,"{'amount0In': 70000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.31812893295867073}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10730479.88933964,48.5944561115201,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0xe3eb6f2ed1f47aafee170ae1b8a17288fe69532a5d760fbdeb9bb562b27b58be,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,7,Sync,"{'reserve0': 10692644.49331488, 'reserve1': 48.76692260635012}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10692644.49331488,48.76692260635012,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0xe3eb6f2ed1f47aafee170ae1b8a17288fe69532a5d760fbdeb9bb562b27b58be,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,8,Swap,"{'amount0In': 0.0, 'amount1In': 0.17246649483001855, 'amount0Out': 37835.396024760295, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10692644.49331488,48.76692260635012,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0x0d4cb21aa40faa0b48eb573f8c06664bf426630c3c43296b0bb031da29a31819,0xCd2310B8e0aCeF26C260641801AF2fFBdd54F4e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,24,Sync,"{'reserve0': 10539614.971454158, 'reserve1': 49.47712260635012}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10539614.971454158,49.47712260635012,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0x0d4cb21aa40faa0b48eb573f8c06664bf426630c3c43296b0bb031da29a31819,0xCd2310B8e0aCeF26C260641801AF2fFBdd54F4e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,25,Swap,"{'amount0In': 0.0, 'amount1In': 0.7102, 'amount0Out': 153029.52186072138, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10539614.971454158,49.47712260635012,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0xf3f8f61cf175bc4a53d7f3578ac7dc03a05a49d6034c0f042efc5e80214312b0,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,44,Sync,"{'reserve0': 10577450.367197445, 'reserve1': 49.30067266249705}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10577450.367197445,49.30067266249705,21953.69667241697,False
1,2023-08-04 06:44:23+00:00,17839915,0xf3f8f61cf175bc4a53d7f3578ac7dc03a05a49d6034c0f042efc5e80214312b0,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,45,Swap,"{'amount0In': 37835.39574328532, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.1764499438530724}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10577450.367197445,49.30067266249705,21953.69667241697,False
1,2023-08-04 06:46:47+00:00,17839927,0x1e1b097bfb3e2bd7641b635440c74c512e4626383e87a55ae3c93fb0a37d27b7,0x75E58c779080DfE59F90dc92E4D33e5BF420A548,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,211,Sync,"{'reserve0': 10787450.367197445, 'reserve1': 48.34375658491628}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10787450.367197445,48.34375658491628,21953.69667241697,False
1,2023-08-04 06:46:47+00:00,17839927,0x1e1b097bfb3e2bd7641b635440c74c512e4626383e87a55ae3c93fb0a37d27b7,0x75E58c779080DfE59F90dc92E4D33e5BF420A548,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,212,Swap,"{'amount0In': 210000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.9569160775807763}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10787450.367197445,48.34375658491628,21953.69667241697,False
1,2023-08-04 06:50:35+00:00,17839946,0xf603c708b190528d9d70a2b777f2ecf3697e752f752ad6f60cedfa4b7929cd2e,0x2ba079c2f4b0BD39d67665C1Ba6040f7F393Be4c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,314,Sync,"{'reserve0': 10997450.367197445, 'reserve1': 47.42333304627449}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10997450.367197445,47.42333304627449,21953.69667241697,False
1,2023-08-04 06:50:35+00:00,17839946,0xf603c708b190528d9d70a2b777f2ecf3697e752f752ad6f60cedfa4b7929cd2e,0x2ba079c2f4b0BD39d67665C1Ba6040f7F393Be4c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,315,Swap,"{'amount0In': 210000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.9204235386417846}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10997450.367197445,47.42333304627449,21953.69667241697,False
1,2023-08-04 06:54:11+00:00,17839964,0x7c10e10fdf52fbd653d450a2b80718b122eaa2c324309022e8e12b44ebdfd4dd,0x6A8857a628a608664160014E4A1ca986310a215d,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,181,Sync,"{'reserve0': 10974378.48538927, 'reserve1': 47.523333046274495}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10974378.48538927,47.523333046274495,21953.69667241697,False
1,2023-08-04 06:54:11+00:00,17839964,0x7c10e10fdf52fbd653d450a2b80718b122eaa2c324309022e8e12b44ebdfd4dd,0x6A8857a628a608664160014E4A1ca986310a215d,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,182,Swap,"{'amount0In': 0.0, 'amount1In': 0.1, 'amount0Out': 23071.88180817385, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10974378.48538927,47.523333046274495,21953.69667241697,False
1,2023-08-04 06:55:23+00:00,17839970,0x7bfe5c343b758b51d1926b4fcecb54594160ce8b4e5a4864a430bafe3ebbf3bb,0x5342424218B7A2a335cb9F0a85Caec04107aff6F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,154,Sync,"{'reserve0': 11064378.48538927, 'reserve1': 47.137918470859454}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11064378.48538927,47.137918470859454,21953.69667241697,False
1,2023-08-04 06:55:23+00:00,17839970,0x7bfe5c343b758b51d1926b4fcecb54594160ce8b4e5a4864a430bafe3ebbf3bb,0x5342424218B7A2a335cb9F0a85Caec04107aff6F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,155,Swap,"{'amount0In': 90000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.38541457541503665}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11064378.48538927,47.137918470859454,21953.69667241697,False
1,2023-08-04 06:59:23+00:00,17839989,0x1aff83043f682ebb019ff9eed4ce95a59afd043b0895da78a0c43fdc7dbbcca2,0xDBBFb78452dcEef912DC56295c7E8E078caD2097,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,227,Sync,"{'reserve0': 10930292.150146214, 'reserve1': 47.71791847085945}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10930292.150146214,47.71791847085945,21953.69667241697,False
1,2023-08-04 06:59:23+00:00,17839989,0x1aff83043f682ebb019ff9eed4ce95a59afd043b0895da78a0c43fdc7dbbcca2,0xDBBFb78452dcEef912DC56295c7E8E078caD2097,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,228,Swap,"{'amount0In': 0.0, 'amount1In': 0.58, 'amount0Out': 134086.335243057, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10930292.150146214,47.71791847085945,21953.69667241697,False
1,2023-08-04 07:03:35+00:00,17840010,0x26258c46ff313dedb99ee3bd4b74c072db6fcb494fff5f60f30703522aafd6e5,0x89Cbd9C599471911A82747eBb272A3D2F528b1a1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,81,Sync,"{'reserve0': 10858171.292276962, 'reserve1': 48.035818470859454}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10858171.292276962,48.035818470859454,21953.69667241697,False
1,2023-08-04 07:03:35+00:00,17840010,0x26258c46ff313dedb99ee3bd4b74c072db6fcb494fff5f60f30703522aafd6e5,0x89Cbd9C599471911A82747eBb272A3D2F528b1a1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,82,Swap,"{'amount0In': 0.0, 'amount1In': 0.3179, 'amount0Out': 72120.85786925183, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10858171.292276962,48.035818470859454,21953.69667241697,False
1,2023-08-04 07:06:47+00:00,17840025,0xb4c9707f5ed5f32cb0a4f4f2496eb7647912e1181f6706e952cc61645283dadd,0x0e5462B7fab4D46107311440FE6B9d6F41bA3F54,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,223,Sync,"{'reserve0': 10968171.292276962, 'reserve1': 47.55549713220107}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10968171.292276962,47.55549713220107,21953.69667241697,False
1,2023-08-04 07:06:47+00:00,17840025,0xb4c9707f5ed5f32cb0a4f4f2496eb7647912e1181f6706e952cc61645283dadd,0x0e5462B7fab4D46107311440FE6B9d6F41bA3F54,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,224,Swap,"{'amount0In': 110000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.4803213386583827}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10968171.292276962,47.55549713220107,21953.69667241697,False
1,2023-08-04 07:10:23+00:00,17840042,0x22cd16b111933619eab4856e0c427a8bca213a8bac62162edb9427b662c608e2,0xCd2310B8e0aCeF26C260641801AF2fFBdd54F4e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,231,Sync,"{'reserve0': 11098171.292276962, 'reserve1': 47.000100713676055}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11098171.292276962,47.000100713676055,21953.69667241697,False
1,2023-08-04 07:10:23+00:00,17840042,0x22cd16b111933619eab4856e0c427a8bca213a8bac62162edb9427b662c608e2,0xCd2310B8e0aCeF26C260641801AF2fFBdd54F4e0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,232,Swap,"{'amount0In': 130000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.555396418525019}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11098171.292276962,47.000100713676055,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x9180936b2735a7d2063aab5c80d166d4396fc71def7fff2c3cd02f58c33db500,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,5,Sync,"{'reserve0': 11059118.00863412, 'reserve1': 47.16657252508255}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11059118.00863412,47.16657252508255,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x9180936b2735a7d2063aab5c80d166d4396fc71def7fff2c3cd02f58c33db500,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,6,Swap,"{'amount0In': 0.0, 'amount1In': 0.16647181140649575, 'amount0Out': 39053.28364284182, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11059118.00863412,47.16657252508255,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x316749d40de3036136b57a724d364b8b49150bbba99f75c7b05a2adbd4395722,0xdeF44E2AB6c0A536c44a9852fef80f929345aEb5,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,14,Sync,"{'reserve0': 10944831.004342465, 'reserve1': 47.66057252508255}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10944831.004342465,47.66057252508255,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x316749d40de3036136b57a724d364b8b49150bbba99f75c7b05a2adbd4395722,0xdeF44E2AB6c0A536c44a9852fef80f929345aEb5,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,15,Swap,"{'amount0In': 0.0, 'amount1In': 0.494, 'amount0Out': 114287.0042916545, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10944831.004342465,47.66057252508255,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x2a8da2358d97102d9e5f7212f78d1c3fefb822bca829a3b6a273821b02897cab,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,24,Sync,"{'reserve0': 10983884.287703833, 'reserve1': 47.491621576948425}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10983884.287703833,47.491621576948425,21953.69667241697,False
1,2023-08-04 07:12:47+00:00,17840054,0x2a8da2358d97102d9e5f7212f78d1c3fefb822bca829a3b6a273821b02897cab,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,25,Swap,"{'amount0In': 39053.28336136685, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.16895094813412556}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10983884.287703833,47.491621576948425,21953.69667241697,False
1,2023-08-04 07:16:47+00:00,17840074,0x0578d09b141ddbed733599bb9a621cfe4a351418a8a852817c9205a953164cdd,0x8b7B161637ade017717bCf65604D1e66404E3C86,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,202,Sync,"{'reserve0': 11163884.287703833, 'reserve1': 46.72815444841178}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11163884.287703833,46.72815444841178,21953.69667241697,False
1,2023-08-04 07:16:47+00:00,17840074,0x0578d09b141ddbed733599bb9a621cfe4a351418a8a852817c9205a953164cdd,0x8b7B161637ade017717bCf65604D1e66404E3C86,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,203,Swap,"{'amount0In': 180000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.7634671285366414}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11163884.287703833,46.72815444841178,21953.69667241697,False
1,2023-08-04 07:26:47+00:00,17840123,0x4d436dc34a24f3bb0a92cfab2008758bfb3c5ef9eddea7b8526e4aa7aae8397f,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,249,Sync,"{'reserve0': 11343884.287703833, 'reserve1': 45.988880881056325}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11343884.287703833,45.988880881056325,21953.69667241697,False
1,2023-08-04 07:26:47+00:00,17840123,0x4d436dc34a24f3bb0a92cfab2008758bfb3c5ef9eddea7b8526e4aa7aae8397f,0x2B44a2B6DED23e23075E3f704f1cFaEa3A434F9c,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250,Swap,"{'amount0In': 180000.0, 'amount1In': 0.0, 'amount0Out': 0.0, 'amount1Out': 0.7392735673554588}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11343884.287703833,45.988880881056325,21953.69667241697,False
1,2023-08-04 07:31:11+00:00,17840145,0x8764d28745665a092476723eb99d88d0deb19a0e5b5a224e4c49d532ef225235,0xaF7772be0190b4fe6e2eaCA54b28C7954a9a3B9D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,224,Sync,"{'reserve0': 11197744.204356898, 'reserve1': 46.59088088105632}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11197744.204356898,46.59088088105632,21953.69667241697,False
1,2023-08-04 07:31:11+00:00,17840145,0x8764d28745665a092476723eb99d88d0deb19a0e5b5a224e4c49d532ef225235,0xaF7772be0190b4fe6e2eaCA54b28C7954a9a3B9D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,225,Swap,"{'amount0In': 0.0, 'amount1In': 0.602, 'amount0Out': 146140.08334693385, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11197744.204356898,46.59088088105632,21953.69667241697,False
1,2023-08-04 07:31:47+00:00,17840148,0x29c2c4cea946e21bb10765ed217e4992f2798e93e9da15b7122b4c5d2ad65f4e,0x3ba11712B7633dd3fF8789bE66150A09802dD34f,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,308,Sync,"{'reserve0': 11196051.399177434, 'reserve1': 46.59794646172076}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11196051.399177434,46.59794646172076,21953.69667241697,False
1,2023-08-04 07:31:47+00:00,17840148,0x29c2c4cea946e21bb10765ed217e4992f2798e93e9da15b7122b4c5d2ad65f4e,0x3ba11712B7633dd3fF8789bE66150A09802dD34f,0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD,309,Swap,"{'amount0In': 0.0, 'amount1In': 0.007065580664439746, 'amount0Out': 1692.805179464149, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11196051.399177434,46.59794646172076,21953.69667241697,False
1,2023-08-04 07:35:47+00:00,17840168,0xb94708af8d0d789a6eeea2730bb5d79b72f14ae4656cded767e2362eec1bb0af,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,8,Sync,"{'reserve0': 11156538.739083927, 'reserve1': 46.763477112648715}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11156538.739083927,46.763477112648715,21953.69667241697,False
1,2023-08-04 07:35:47+00:00,17840168,0xb94708af8d0d789a6eeea2730bb5d79b72f14ae4656cded767e2362eec1bb0af,0xae2Fc483527B8EF99EB5D9B44875F005ba1FaE13,0x6b75d8AF000000e20B7a7DDf000Ba900b4009A80,9,Swap,"{'amount0In': 0.0, 'amount1In': 0.16553065092795596, 'amount0Out': 39512.660093507846, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11156538.739083927,46.763477112648715,21953.69667241697,False
1,2023-08-04 07:35:47+00:00,17840168,0x593247e185826d1111fe313dfb9716d24e05a018a1e7526bdbaf5894f9bbf26c,0x51D9f47a019de131df0868666EC80e93a33ddf16,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,32,Sync,"{'reserve0': 10976967.841852529, 'reserve1': 47.53077711264872}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10976967.841852529,47.53077711264872,21953.69667241697,False
1,2023-08-04 07:35:47+00:00,17840168,0x593247e185826d1111fe313dfb9716d24e05a018a1e7526bdbaf5894f9bbf26c,0x51D9f47a019de131df0868666EC80e93a33ddf16,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,33,Swap,"{'amount0In': 0.0, 'amount1In': 0.7673, 'amount0Out': 179570.8972313982, 'amount1Out': 0.0}",0x883E2496df47C07c7F2987691f99D491328D98C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,10976967.841852529,47.53077711264872,21953.69667241697,False
